"ID","Key","Value"
"30db0cdb-b722-4043-8ad0-49ceb40dc50c","en_Name","Quality assurance record"
"30db0cdb-b722-4043-8ad0-49ceb40dc50c","de_Name","Qualitätssicherungsprotokoll"
"30db0cdb-b722-4043-8ad0-49ceb40dc50c","de_Desc","Laut INCOSE Handbuch 4.0 - übersetzt von GfSE:
""Ein Qualitätssicherungsprotokoll enthält die lesbaren Aufzeichnungen der Daten, Informationen oder des Wissens bezogen auf die zur Qualitätssicherung""."
"30db0cdb-b722-4043-8ad0-49ceb40dc50c","en_Desc","Permanent, readable form of data, information, or knowledge related to quality assurance"
"30fad58c-079d-481b-8c04-34797d1e1432","en_Name","Disposal constraints"
"30fad58c-079d-481b-8c04-34797d1e1432","de_Name","entsorgungsbedingte Einschränkungen"
"30fad58c-079d-481b-8c04-34797d1e1432","de_Desc","Laut INCOSE Handbuch 4.0 - übersetzt von GfSE:
""Die entsorgungsbedingten Einschränkungen umfassen sämtliche Einschränkungen an das System, die sich aus der Entsorgungsstrategie ergeben, einschließlich Kosten, Zeitrahmen und technischen Einschränkungen."""
"30fad58c-079d-481b-8c04-34797d1e1432","en_Desc","Any constraints on the system arising from the disposal strategy including cost, schedule, and technical constraints"
"33b69fd0-f296-45a7-b426-fc373103c301","en_Name","Supply response"
"33b69fd0-f296-45a7-b426-fc373103c301","de_Name","Ausschreibungsantwort"
"33b69fd0-f296-45a7-b426-fc373103c301","de_Desc","Laut INCOSE Handbuch 4.0 - übersetzt von GfSE:
""Eine Ausschreibungsantwort ist die Antwort der Organisation auf eine Zulieferungsanfrage""."
"33b69fd0-f296-45a7-b426-fc373103c301","en_Desc","The organization response to the request for supply"
"3506e1b9-7229-456f-8771-ef3a99b78bd3","en_Name","System requirements definition record"
"3506e1b9-7229-456f-8771-ef3a99b78bd3","de_Name","Protokoll zur Definition der Systemanforderungen"
"3506e1b9-7229-456f-8771-ef3a99b78bd3","de_Desc","Laut INCOSE Handbuch 4.0 - übersetzt von GfSE:
""Ein Protokoll der Definition der Systemanforderungen enthält die lesbaren Aufzeichnungen der Daten, Informationen oder des Wissens bezogen auf die Definition der Systemanforderungen""."
"3506e1b9-7229-456f-8771-ef3a99b78bd3","en_Desc","Permanent, readable form of data, information, or knowledge related to system requirements definition"
"354a60de-670c-48a0-bd49-e683fd58921c","en_Name","Acquired system"
"354a60de-670c-48a0-bd49-e683fd58921c","de_Name","beschafftes System"
"354a60de-670c-48a0-bd49-e683fd58921c","de_Desc","Ein beschafftes System (Produkt oder Dienstleistung) ist eine vom Zulieferer an den Beschaffer gemäß den Lieferbedingungen des Beschaffungsvertrages ausgeliefertes System oder Systemelement."
"354a60de-670c-48a0-bd49-e683fd58921c","en_Desc","The system or system element (product or service) is delivered to the acquirer from a supplier consistent with the delivery conditions of the acquisition agreement"
"369a37e4-1d00-4514-b4ad-e7fa50386aa1","en_Name","Accepted system or system element"
"369a37e4-1d00-4514-b4ad-e7fa50386aa1","de_Name","abgenommenes System oder Systemelement"
"369a37e4-1d00-4514-b4ad-e7fa50386aa1","de_Desc","Laut INCOSE Handbuch 4.0 - übersetzt von GfSE:
""Ein abgenommenes System oder - Systemelement entspricht einem vom Zulieferer an den Beschaffer übergebenen System oder Systemelement, das dann dem Projekt zur Verfügung steht."""
"369a37e4-1d00-4514-b4ad-e7fa50386aa1","en_Desc","System element or system is transferred from supplier to acquirer and the product or service is available to the project"
"36d4a899-bde6-4e37-8fa6-79df485d155c","en_Name","Stakeholder requirements traceability"
"36d4a899-bde6-4e37-8fa6-79df485d155c","de_Name","Rückverfolgbarkeit der Stakeholder-Anforderungen"
"36d4a899-bde6-4e37-8fa6-79df485d155c","de_Desc","Laut INCOSE Handbuch 4.0 - übersetzt von GfSE:
""Die Rückverfolgbarkeit der Stakeholde-Anforderungen bedeutet immer bidirektionale Nachverfolgbarkeit der Stakeholder-Anforderungen""."
"36d4a899-bde6-4e37-8fa6-79df485d155c","en_Desc","Bidirectional traceability of the stakeholder requirements"
"3732c347-4472-4907-95f8-036c7e5354a1","en_Name","Stakeholder needs and requirements definition record"
"3732c347-4472-4907-95f8-036c7e5354a1","de_Name","Protokoll zur Definition der Stakeholder-Bedarfe und -Anforderungen"
"3732c347-4472-4907-95f8-036c7e5354a1","de_Desc","Laut INCOSE Handbuch 4.0 - übersetzt von GfSE:
""Ein Protokoll der Definition der Stakeholder-Bedarfe und -Anforderungen enthält die lesbaren Aufzeichnungen der Daten, Informationen oder des Wissens bezogen auf die Definition von Stakeholder-Bedarfen und -Anforderungen""."
"3732c347-4472-4907-95f8-036c7e5354a1","en_Desc","Permanent, readable form of data, information, or knowledge related to stakeholder needs and requirements definition"
"3793befa-68b0-41d4-be75-b1ccb189f430","en_Name","Validation report"
"3793befa-68b0-41d4-be75-b1ccb189f430","de_Name","Validierungsbericht"
"3793befa-68b0-41d4-be75-b1ccb189f430","de_Desc","Laut INCOSE Handbuch 4.0 - übersetzt von GfSE:
""Der Validierungsbericht ist ein für Beteiligte erstellter Bericht, um den Stand, die Resultate und Ergebnisse der Validierungsaktivitäten zu kommunizieren. Er enthält Ergebnisse der Validierung und den objektiven Nachweis der bestätigt, dass das System die Anforderungen von Stakeholdern und die geschäftlichen Anforderungen erfüllt oder nicht erfüllt. Der Validierungsbericht sollte auch eine Bewertung der Verlässlichkeit dieser Ergebnisse bzw. Ergenntnisse umfassen""."
"3793befa-68b0-41d4-be75-b1ccb189f430","en_Desc","An account prepared for interested parties in order to communicate the status, results, and outcomes of the validation activities. Includes validation results and the objective evidence confirming that the system satisfies its stakeholder requirements and business requirements or not. Should also communicate an assessment of the confidence level of the findings or results"
"38286a5b-3029-498a-a90a-646f16bc12cd","en_Name","Integration strategy"
"38286a5b-3029-498a-a90a-646f16bc12cd","de_Name","Integrationsstrategie"
"38286a5b-3029-498a-a90a-646f16bc12cd","de_Desc","Laut INCOSE Handbuch 4.0 - übersetzt von GfSE:
""Die Integrationsstrategie umfasst die Vorgehensweisen, Zeitpläne, Ressourcen und konkrete Überlegungen, um die Systemelemente zu integrieren""."
"38286a5b-3029-498a-a90a-646f16bc12cd","en_Desc","Approaches, schedules, resources, and specific considerations required to integrate the system elements"
"382d586f-0efe-4502-92e4-3cd7fe1a5de4","en_Name","Information management record"
"382d586f-0efe-4502-92e4-3cd7fe1a5de4","de_Name","Informationsmanagementprotokoll"
"382d586f-0efe-4502-92e4-3cd7fe1a5de4","de_Desc","Laut INCOSE Handbuch 4.0 - übersetzt von GfSE:
""Ein Informationsmanagement-Protokoll enthält die lesbaren Aufzeichnungen der Daten, Informationen oder des Wissens bezogen auf das Informationsmanagement""."
"382d586f-0efe-4502-92e4-3cd7fe1a5de4","en_Desc","Permanent, readable form of data, information, or knowledge related to information management"
"3b0ecdf4-9356-439d-97d2-49d0ba3c3351","en_Name","Validated requirements"
"3b0ecdf4-9356-439d-97d2-49d0ba3c3351","de_Name","validierte Anforderungen"
"3b0ecdf4-9356-439d-97d2-49d0ba3c3351","de_Desc","Laut INCOSE Handbuch 4.0 - übersetzt von GfSE:
""Die validierten Anforderungen sind die Beschäftigung, dass die gestellten Anforderungen die Geschäfts- und Stakeholder-Anforerungen erfüllen""."
"3b0ecdf4-9356-439d-97d2-49d0ba3c3351","en_Desc","Confirmation that the various requirements will satisfy the business and stakeholder requirements"
"3c6f619c-1b41-4465-9b4a-9c4296d88eb6","en_Name","Implementation report"
"3c6f619c-1b41-4465-9b4a-9c4296d88eb6","de_Name","Umsetzungsbericht"
"3c6f619c-1b41-4465-9b4a-9c4296d88eb6","de_Desc","Laut INCOSE Handbuch 4.0 - übersetzt von GfSE:
""Der Umsetzungsbericht ist ein für Beteiligte erstellter Bericht, um den Stand, die Resultate und Ergebnisse der Implementierungsaktivitäten zu kommunizieren""."
"3c6f619c-1b41-4465-9b4a-9c4296d88eb6","en_Desc","An account prepared for interested parties in order to communicate the status, results, and outcomes of the implementation activities"
"3d57ada4-027b-4e74-9786-e6abeb6a2dfd","en_Name","Information management strategy"
"3d57ada4-027b-4e74-9786-e6abeb6a2dfd","de_Name","Informationsmanagementstrategie"
"3d57ada4-027b-4e74-9786-e6abeb6a2dfd","de_Desc","Laut INCOSE Handbuch 4.0 - übersetzt von GfSE:
""Die Informationsmanagementstrategie umfasst die Vorgehensweisen, Zeitpläne, Ressourcen und konkreten Überlegungen, um das Informationsmanagement im Rahmen eines Projekts durchzuführen""."
"3d57ada4-027b-4e74-9786-e6abeb6a2dfd","en_Desc","Approaches, schedules, resources, and specific considerations required to perform information management for a project"
"3ddd01c4-4887-436d-be53-6f3123449aae","en_Name","Disposal enabling system requirements"
"3ddd01c4-4887-436d-be53-6f3123449aae","de_Name","Anforderungen an die entsorgungsunterstützenden Systeme"
"3ddd01c4-4887-436d-be53-6f3123449aae","de_Desc","Laut INCOSE Handbuch 4.0 - übersetzt von GfSE:
""Die Anforderungen an die entsorgungsunterstützenden Systeme umfassen die Anforderungen an alle Systeme, die die Entsorgung des Zielsystems ermöglichen""."
"3ddd01c4-4887-436d-be53-6f3123449aae","en_Desc","Requirements for any systems needed to enable disposal of the system of interest"
"3efef099-f141-4465-aefb-9faa47f4b70e","en_Name","Organizational infrastructure needs"
"3efef099-f141-4465-aefb-9faa47f4b70e","de_Name","Infrastrukturbedarfe der Organisation"
"3efef099-f141-4465-aefb-9faa47f4b70e","de_Desc","Laut INCOSE Handbuch 4.0 - übersetzt von GfSE:
Die Infrastrukturbedarfe der Organisation umfassen die spezifischen Bedarfe an Produkten oder Dienstleistungen der Infrastruktur einer Organisation, einschließlich der Verpflichtungen gegenüber externen Stakeholder."
"3efef099-f141-4465-aefb-9faa47f4b70e","en_Desc","Specific requests for infrastructure products or services from the organization, including commitments to external stakeholders"
"4019f275-52cf-4237-bbde-0a90e4da1b8e","en_Name","Organizational process performance measures needs"
"4019f275-52cf-4237-bbde-0a90e4da1b8e","de_Name","Bedarf an Leistungskennzahlen der Organisationsprozesse"
"4019f275-52cf-4237-bbde-0a90e4da1b8e","de_Desc","Laut INCOSE Handbuch 4.0 - übersetzt von GfSE:
Der Bedarf an Leistungskennzahlen der Organisationsprozesse umfasst die Leistungsmessdaten der Organisationsprozesse, die messen, wie gut die Organisation ihre Ziele erfüllt."
"4019f275-52cf-4237-bbde-0a90e4da1b8e","en_Desc","Identification of the organizational process performance measures, which measure how well the organization is satisfying it objectives"
"41f874c8-4e4b-4c71-880c-ccf8713a52fd","en_Name","Request for supply"
"41f874c8-4e4b-4c71-880c-ccf8713a52fd","de_Name","Beschaffungsanfrage"
"41f874c8-4e4b-4c71-880c-ccf8713a52fd","de_Desc","Laut INCOSE Handbuch 4.0 - übersetzt von GfSE:
Eine Beschaffungsanfrage ist eine Anfrage an einen externen Zulieferer, einen Lösungsvorschlag für den Bedarf zu einem System-Element oder System (Produkt oder Dienstleistung) vorzuschlagen. Die Projektorganisation kann mögliche Lieferanten, die diesen Bedarf befriedigen könnten, vorgeschlagen. Die Inhalte der Beschaffungsanfrage stammen von den Projektmitarbeitern der Organisation die den Bedarf hat."
"41f874c8-4e4b-4c71-880c-ccf8713a52fd","en_Desc","A request to an external supplying organization to propose a solution to meet a need for a system element or system (product or service). The organization can identify candidate suppliers that could meet this need. Inputs are received from the project personnel in the organization with the need"
"45172d32-3338-4a09-b459-79cea3958061","en_Name","Organizational process performance measures data"
"45172d32-3338-4a09-b459-79cea3958061","de_Name","Leistungsmessdaten der Organisationsprozesse"
"45172d32-3338-4a09-b459-79cea3958061","de_Desc","Laut INCOSE Handbuch 4.0 - übersetzt von GfSE:
Die Liestungsmessdaten der Organisationsprozesse sind die für die identifizierten Messbedarfe an Organisationsprozessen bereitgestelten Daten."
"45172d32-3338-4a09-b459-79cea3958061","en_Desc","Data provided for the identified measurement needs"
"473f3955-3f2d-4090-bab2-88d18bb00770","en_Name","Transition enabling system requirements"
"473f3955-3f2d-4090-bab2-88d18bb00770","de_Name","Anforderungen an die umsetzungsunterstützenden Systeme"
"473f3955-3f2d-4090-bab2-88d18bb00770","de_Desc","Laut INCOSE Handbuch 4.0 - übersetzt von GfSE:
""Die Anforderungen an die übergabeunterstützenden Systeme sind die Anforderungen an alle Systeme, die die Übergabe des Zielsystems ermöglichen."""
"473f3955-3f2d-4090-bab2-88d18bb00770","en_Desc","Requirements for any systems needed to enable transition of the system of interest"
"4860503a-4479-4933-b14b-748234c84fcb","en_Name","Installed system"
"4860503a-4479-4933-b14b-748234c84fcb","de_Name","installiertes System"
"4860503a-4479-4933-b14b-748234c84fcb","de_Desc","Laut INCOSE Handbuch 4.0 - übersetzt von GfSE:
""Ein installiertes System ist ein für die Validierung bereitstehendes, installiertes System""."
"4860503a-4479-4933-b14b-748234c84fcb","en_Desc","Installed system ready for validation"
"48c659a3-03a7-4bd3-9f1e-b5926eb3ce40","en_Name","Organization tailoring strategy"
"48c659a3-03a7-4bd3-9f1e-b5926eb3ce40","de_Name","Anpassungsstrategie der Organisation"
"48c659a3-03a7-4bd3-9f1e-b5926eb3ce40","de_Desc","Laut INCOSE Handbuch 4.0 - übersetzt von GfSE:
Die Anpassungsstrategie der Organisation umfasst die Vorgehensweisen, Zeitpläne, Ressourcen und konkrete Überlegungen, um neue oder aktualiserte externe Standards in den Katalog von Standard-Lebenszyklusmodell-Prozessen aufzunehmen."
"48c659a3-03a7-4bd3-9f1e-b5926eb3ce40","en_Desc","Approaches, schedules, resources, and specific considerations required to incorporate new or updated external standards into the organization’s set of standard life cycle processes"
"4e22fa01-df40-402d-9912-54dcc876b58c","en_Name","System analysis strategy"
"4e22fa01-df40-402d-9912-54dcc876b58c","de_Name","Systemanalysestrategie"
"4e22fa01-df40-402d-9912-54dcc876b58c","de_Desc","Laut INCOSE Handbuch 4.0 - übersetzt von GfSE:
""Die Systemanalysestrategie umfasst die Vorgehensweisen, Zeitpläne, Ressourcen und konkrete Überlegungen, um die vielfältigen anstehenden Analysen durchzuführen. Schließt Betrachtungen zu Methoden, Verfahren, Bewertungskriterien und Parameter mit ein""."
"4e22fa01-df40-402d-9912-54dcc876b58c","en_Desc","Approaches, schedules, resources, and specific considerations required to accomplish the various analyses to be carried out, including methods, procedures, evaluation criteria, or parameters"
"4fdb2e50-512e-416b-b2a0-adb06284014a","en_Name","Transition constraints"
"4fdb2e50-512e-416b-b2a0-adb06284014a","de_Name","übergabebedingte Einschränkungen"
"4fdb2e50-512e-416b-b2a0-adb06284014a","de_Desc","Laut INCOSE Handbuch 4.0 - übersetzt von GfSE:
""Die übergabebedingten Einschränkungen umfassen sämtliche Einschränkungen an das System, die sich aus der Übergabestrategie sowie Kosten, Zeitrahmen und technischen Einschränkungen ergeben""."
"4fdb2e50-512e-416b-b2a0-adb06284014a","en_Desc","Any constraints on the system arising from the transition strategy including cost, schedule, and technical constraints"
"5217608c-403c-4774-a042-ea9e9cd46d53","en_Name","System requirements traceability"
"5217608c-403c-4774-a042-ea9e9cd46d53","de_Name","Rückverfolgbarkeit der Systemanforderungen"
"5217608c-403c-4774-a042-ea9e9cd46d53","de_Desc","Laut INCOSE Handbuch 4.0 - übersetzt von GfSE:
""Die Rückverfolgbarkeit der Systemanforderungen bedeutet immer bidirektionale Nachverfolgbarkeit der Systemanforderungen""."
"5217608c-403c-4774-a042-ea9e9cd46d53","en_Desc","Bidirectional traceability of the system requirements"
"526beb01-9add-4052-ab14-46b86ff72e87","en_Name","Maintenance enabling system requirements"
"526beb01-9add-4052-ab14-46b86ff72e87","de_Name","Anforderungen an die wartungsunterstützenden Systeme"
"526beb01-9add-4052-ab14-46b86ff72e87","de_Desc","Laut INCOSE Handbuch 4.0 - übersetzt von GfSE:
""Die Anforderungen an die wartungsunterstützenden Systeme umfassen die Anforderungen an alle Systeme, die die Wartung des Zielsystems ermöglichen."""
"526beb01-9add-4052-ab14-46b86ff72e87","en_Desc","Requirements for any systems needed to enable operation of the system of interest"
"54ecd60c-1e2b-4da5-8805-0317adac7580","en_Name","Decision situation"
"54ecd60c-1e2b-4da5-8805-0317adac7580","de_Name","Entscheidungssituation"
"54ecd60c-1e2b-4da5-8805-0317adac7580","de_Desc","Laut INCOSE Handbuch 4.0 - übersetzt von GfSE:
""Entscheidungssituationen umfassen Entscheidungen in Bezug auf die Entscheidungspunkte in einem vereinbarten Zeitplan. Andere Wünsche in Bezug auf eine Entscheidung können von beliebigen Stakeholdern kommen und erste Informationen oftmals nun wenig mehr, als grobe Aussagen zur Situation. Entscheidungssituationen können in jedem Lebenszyklusprozess auftreten""."
"54ecd60c-1e2b-4da5-8805-0317adac7580","en_Desc","Decisions related to decision gates are taken on a prearranged schedule; other requests for a decision may arise from any stakeholder, and initial information can be little more than broad statements of the situation. Can originate from any life cycle process"
"55048d29-e11e-494c-91f3-d67b148ee310","en_Name","Design definition strategy"
"55048d29-e11e-494c-91f3-d67b148ee310","de_Name","Entwurfsstrategie"
"55048d29-e11e-494c-91f3-d67b148ee310","de_Desc","Laut INCOSE Handbuch 4.0 - übersetzt von GfSE:
""Die Entwurfsstrategie umfasst die Vorgehensweisen, Zeitpläne, Ressourcen und konkreten Überlegungen, um das System zu entwerfen, das stimmig mit der ausgewählten Systemarchitektur ist und die Anforderungen erfüllt""."
"55048d29-e11e-494c-91f3-d67b148ee310","en_Desc","Approaches, schedules, resources, and specific considerations required to define the system design that is consistent with the selected system architecture and satisfies the requirements"
"556efe37-961e-4bb2-aacc-5e3cffc946dd","en_Name","QM corrective actions"
"556efe37-961e-4bb2-aacc-5e3cffc946dd","de_Name","QM Korrekturmaßnahmen"
"556efe37-961e-4bb2-aacc-5e3cffc946dd","de_Desc","Laut INCOSE Handbuch 4.0 - übersetzt von GfSE:
""Korrekturmaßnahmen des QM (Qualitätsmanagements) sind Maßnahmen die durchgeführt werden, wenn Qualitätsziele nicht erreicht werden. Sie resultieren aus projektbegleitenden und prozessbezogene Bewertungen und Prüfungen""."
"556efe37-961e-4bb2-aacc-5e3cffc946dd","en_Desc","Actions taken when quality goals are not achieved. Resulting from project‐related and process‐related reviews and audits"
"5576e826-2a20-4b45-9e53-90a3b69d4424","en_Name","Knowledge management plan"
"5576e826-2a20-4b45-9e53-90a3b69d4424","de_Name","Wissensmanagementplan"
"5576e826-2a20-4b45-9e53-90a3b69d4424","de_Desc","Laut INCOSE Handbuch 4.0 - übersetzt von GfSE:
Der Wissensmanagementplan legt fest, wie die Organisation und die Projekte innerhalb der Organisation das richtige Maß an Wissen erfassen, damit sichergestellt ist, dass alle nützlichen Wissensressourcen zur Verfügung stehen.
Er enthält:
- eine Liste der zu berücksichtigenden Domänen,
- Pläne für den Erhalt und die Pflege der Wissensressourcen im Rahmen ihrer Nutzungsdauer,
- die Beschreibung der Arten von Wissensressourcen, die gesammelt und gepflegt werden sollen, zusammen mit einem für den Nutzer zweckdienlichen Klassifikationsschema,
- Kriterien für die Annahme, die Qualifizierung und das Zurückziehen von Wissensressourcen,
- Verfahren zur Steuerung von Änderungen an den Wissensressourcen und,
- die Definition von Mechanismen zur Speicherung und zum Abrufen der Wissensressourcen."
"5576e826-2a20-4b45-9e53-90a3b69d4424","en_Desc","Establishes how the organization and projects within the organization will interact to ensure the right level of knowledge is captured to provide useful knowledge assets. Includes a list of applicable domains; plans for obtaining and maintaining knowledge assets for their useful life; characterization of the types of assets to be collected and maintained along with a scheme to classify them for the convenience of users; criteria for accepting, qualifying, and retiring knowledge assets; procedures for controlling changes to the knowledge assets; and definition of a mechanism for knowledge asset storage and retrieval"
"5594d13a-9743-4ba3-b07f-8771fcf425a8","en_Name","Acquisition strategy"
"5594d13a-9743-4ba3-b07f-8771fcf425a8","de_Name","Beschaffungsstrategie"
"5594d13a-9743-4ba3-b07f-8771fcf425a8","de_Desc","Die Beschaffungsstrategie umfasst die Vorgehensweisen, Zeitpläne, Ressourcen und konkrete Überlegungen, um Systemelemente zu beschaffen. Sie kann auch Eingaben beinhalten, um beschaffungsbedingte Einschränkungen des Systems festzulegen."
"5594d13a-9743-4ba3-b07f-8771fcf425a8","en_Desc","Approaches, schedules, resources, and specific considerations required to acquire system elements. May also include inputs to determine acquisition constraints"
"59fc8b2f-647a-4c00-9859-f1e25773e843","en_Name","Architecture definition record"
"59fc8b2f-647a-4c00-9859-f1e25773e843","de_Name","Architekturgestaltungsprotokoll"
"59fc8b2f-647a-4c00-9859-f1e25773e843","de_Desc","Laut INCOSE Handbuch 4.0 - übersetzt von GfSE:
""Ein Architekturgestaltungsprotokoll enthält die lesbaren Aufzeichnungen der Daten, Informationen oder des Wissens bezogen auf die Architekturgestaltung."""
"59fc8b2f-647a-4c00-9859-f1e25773e843","en_Desc","Permanent, readable form of data, information, or knowledge related to architecture definition"
"5a713e08-04ff-482e-9a5a-4f8a17890f71","en_Name","Verified system"
"5a713e08-04ff-482e-9a5a-4f8a17890f71","de_Name","verifiziertes System"
"5a713e08-04ff-482e-9a5a-4f8a17890f71","de_Desc","Laut INCOSE Handbuch 4.0 - übersetzt von GfSE:
""Ein verifiziertes System (oder Systemelement) ist ein System oder ein Bestandteil davon, der zur Übergabe bereit ist""."
"5a713e08-04ff-482e-9a5a-4f8a17890f71","en_Desc","Verified system (or system element) ready for transition"
"5addb173-3634-4f90-bf59-e2e904f7a5ee","en_Name","Project planning record"
"5addb173-3634-4f90-bf59-e2e904f7a5ee","de_Name","Projektplanungsprotokoll"
"5addb173-3634-4f90-bf59-e2e904f7a5ee","de_Desc","Laut INCOSE Handbuch 4.0 - übersetzt von GfSE:
""Ein Projektplanungsprotokoll enthält die lesbaren Aufzeichnungen der Daten, Informationen oder des Wissens bezogen auf die Projektplanung""."
"5addb173-3634-4f90-bf59-e2e904f7a5ee","en_Desc","Permanent, readable form of data, information, or knowledge related to project planning"
"5d9b53ba-66e5-4951-afbe-b67f1386d462","en_Name","Procedures"
"5d9b53ba-66e5-4951-afbe-b67f1386d462","de_Name","Verfahren"
"5d9b53ba-66e5-4951-afbe-b67f1386d462","de_Desc","Laut INCOSE Handbuch 4.0 - übersetzt von GfSE:
""Verfahren sind besondere Vorgehensweisen in allen anwendbaren Lebenszyklusprozesse. Sie umfassen Verfahren zur Integration, zur Verifikation, zur Installation, zur Validierung, zur Wartung und zur Entsorgung""."
"5d9b53ba-66e5-4951-afbe-b67f1386d462","en_Desc","Procedures from all applicable life cycle processes, including integration procedure, verification procedure, installation procedure, validation procedure, maintenance procedure, and disposal procedure"
"62780061-c5e6-47d1-9617-036308d3a40b","en_Name","Verification record"
"62780061-c5e6-47d1-9617-036308d3a40b","de_Name","Verifikationsprotokoll"
"62780061-c5e6-47d1-9617-036308d3a40b","de_Desc","Laut INCOSE Handbuch 4.0 - übersetzt von GfSE:
""Ein Verifikationsprotokoll enthält die lesbaren Aufzeichnungen der Daten, Informationen oder des Wissens bezogen auf die Verifikation""."
"62780061-c5e6-47d1-9617-036308d3a40b","en_Desc","Permanent, readable form of data, information, or knowledge related to verification"
"636e2201-493e-4e4a-a39d-8f0fda24748d","en_Name","Acquisition agreement"
"636e2201-493e-4e4a-a39d-8f0fda24748d","de_Name","Beschaffungsvertrag"
"636e2201-493e-4e4a-a39d-8f0fda24748d","de_Desc","Ein Beschaffungsvertrag ist eine Übereinkunft bezüglich des Verhältnisses und der Verpflichtungen zwischen der Projektorganisation und dem Zulieferer. Die Übereinkunft kann von formalen Verträgen bis hin zu weniger formalen unternehmensinternen Arbeitsanweisungen reichen.

Verträge beinhalten typischerweise allgemeine Geschäfts- bzw. Auftragsbedingungen."
"636e2201-493e-4e4a-a39d-8f0fda24748d","en_Desc","An understanding of the relationship and commitments between the project organization and the supplier. The agreement can vary from formal contracts to less formal interorganizational work orders. Formal agreements typically include terms and conditions"
"65414be5-43e5-47c0-97eb-901cbc4d3fca","en_Name","Architecture definition strategy"
"65414be5-43e5-47c0-97eb-901cbc4d3fca","de_Name","Architekturgestaltungsstrategie"
"65414be5-43e5-47c0-97eb-901cbc4d3fca","de_Desc","Laut INCOSE Handbuch 4.0 - übersetzt von GfSE:
""Die Architekturgestaltungsstrategue umfasst die Vorgehensweisen, Zeitpläne, Ressourcen und konkreten Überlegungen, um die Systemarchitektur festzulegen, die die Anforderungen erfüllt."""
"65414be5-43e5-47c0-97eb-901cbc4d3fca","en_Desc","Approaches, schedules, resources, and specific considerations required to define the selected system architecture that satisfies the requirements"
"66ee15e1-3600-48d4-bc12-2be4b9977fec","en_Name","Life cycle model management plan"
"66ee15e1-3600-48d4-bc12-2be4b9977fec","de_Name","Plan des Lebenszyklusmodell-Managements"
"66ee15e1-3600-48d4-bc12-2be4b9977fec","de_Desc","Laut INCOSE Handbuch 4.0 - übersetzt von GfSE:
Der Plan des Lebenszyklusmodell-Managements umfasst die Vorgehensweisen, Zeitpläne, Ressourcen und konkrete Überlegungen, um eine Reihe von organisationsbezogenen Lebenszyklusmodellen zu definieren.
Der Plan umfasst die Identifikation von neuen Bedarfen und die Beurteilung der Wettbewerbfähigkeit aus Sicht de Strategie der Organisation, sowie Kriterien zu deren Bewertung und Freigabe bzw. Ablehnung."
"66ee15e1-3600-48d4-bc12-2be4b9977fec","en_Desc","Approaches, schedules, resources, and specific considerations required to define a set of organizational life cycle models. Includes identification of new needs and the evaluation of competitiveness from the perspective of the organization strategy. Includes criteria for assessments and approvals/disapprovals"
"678b853d-fe24-452c-9713-6a662900b891","en_Name","System element documentation"
"678b853d-fe24-452c-9713-6a662900b891","de_Name","Dokumentation der Systemelemente"
"678b853d-fe24-452c-9713-6a662900b891","de_Desc","Laut INCOSE Handbuch 4.0 - übersetzt von GfSE:
""Die Dokumentation eines Systemelements umfasst detaillierte Zeichnungen, Codes oder Materialangaben. Sie ergänzt die Entwurfsdokumentation und enthält Korrekturmaßnahmen oder Anpassungen, aufgrund von Beschaffungen oder dem Abgleich mit Vorschriften."""
"678b853d-fe24-452c-9713-6a662900b891","en_Desc","Detailed drawings, codes, and material specifications. Updated design documentation, as required by corrective action or adaptations caused by acquisition or conformance to regulations"
"67b72b13-0ac1-42aa-9bc4-23ff8846867c","en_Name","Validation constraints"
"67b72b13-0ac1-42aa-9bc4-23ff8846867c","de_Name","Einschränkungen aufgrund der Validierung"
"67b72b13-0ac1-42aa-9bc4-23ff8846867c","de_Desc","Laut INCOSE Handbuch 4.0 - übersetzt von GfSE:
""Die Einschränkungen aufgrund der VValidierung umfassen sämtliche Einschränkungen an das System, die sich aus der Validerungsstrategie sowie Kosten, Zeitrahmen und technischen Einschränkungen ergeben."""
"67b72b13-0ac1-42aa-9bc4-23ff8846867c","en_Desc","Any constraint on the system arising from the validation strategy including cost, schedule, and technical constraints"
"69a3f176-8d8e-4582-9e77-4a64812d5ec3","en_Name","Business requirements traceability"
"69a3f176-8d8e-4582-9e77-4a64812d5ec3","de_Name","Rückverfolgbarkeit der Geschäftsanforderungen"
"69a3f176-8d8e-4582-9e77-4a64812d5ec3","de_Desc","Laut INCOSE Handbuch 4.0 - übersetzt von GfSE:
""Die Rückverfolgbarkeit der Geschäftsanforderungen bedeutet immer bidirektionale Nachverfolgbarkeit der Geschäftsanforderungen""."
"69a3f176-8d8e-4582-9e77-4a64812d5ec3","en_Desc","Bidirectional traceability of the business requirements"
"6b8f4302-4d0c-4198-984c-3fceea6b29ca","en_Name","Operation enabling system requirements"
"6b8f4302-4d0c-4198-984c-3fceea6b29ca","de_Name","Anforderungen an die betriebsunterstützenden Systeme"
"6b8f4302-4d0c-4198-984c-3fceea6b29ca","de_Desc","Laut INCOSE Handbuch 4.0 - übersetzt von GfSE:
""Die Anforderungen die betriebsunterstützenden Systeme umfassen die Anforderungen an alle Systeme, die den Betrieb des Zielsystems ermöglichen."""
"6b8f4302-4d0c-4198-984c-3fceea6b29ca","en_Desc","Requirements for any systems needed to enable operation of the system of interest"
